repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
trellis-ldp/trellis-rosid,org.apache.jena+jena-extension:gradle,master,2,0,288,493,545
TriplesAccuracyAssessment/taa,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,831,826,835
Trishaped/Prototype,org.apache.jena+jena-filename:pom.xml,master,0,1,2009,2009,2077
troven/scorpio4core,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml,master,1,1,288,1706,1806
troven/scorpio4curators,org.openrdf.sesame+sesame-filename:pom.xml,master,1,1,928,1701,1803
troven/scorpio4demo,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.stanbol+org.apache.stanbol-filename:pom.xml,master,0,0,928,1309,1806
troven/scorpio4runtime,org.openrdf.sesame+sesame-filename:pom.xml,master,0,1,928,1706,1806
trustyuri/trustyuri-java,org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.eclipse.rdf4j+rdf4j-repository-sparql-filename:pom.xml,master,18,7,26,26,2332
TsangLab/Annotators,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1672,1191,1932
tsarni/Workflow,org.apache.jena+jena-core-filename:ivy.xml & org.apache.jena+jena-filename:ivy.xml,master,0,0,1245,1245,1362
tsarni/WorkflowEngine,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1245,1195,1245
tsuleiman03/openkm,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,458,458,458
ttessem/SemWebKurs,org.apache.jena+jena-filename:pom.xml,master,0,0,1720,1720,1744
tu-team/menta-0.2,org.openrdf.sesame+sesame-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,0,669,1091,1091
tu55eladd/EmergencyTweetsOntlogyApi,org.apache.jena+jena-filename:pom.xml,master,1,1,1028,1154,1157
tuan08/vsw,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1147,1147,1147
tuantx7110/freebase-quad-rdfize,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1191,1191,1191
TUDCIB/vl,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1069,1066,1070
tudormi/FaW,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1230,1142,1289
tufixm/NormBDI,org.apache.jena+jena-filename:pom.xml,master,0,0,1689,1689,1689
tumeteor/entityaspects,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,750,740,803
tung18tht/Gama-Cloud,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,1,824,793,884
tunichgud/semantic-search-starters,org.apache.jena+jena-extension:gradle & org.apache.jena+apache-jena-extension:gradle,develop,0,0,918,890,919
turbolent/wikidata-dump-filter,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,578,570,591
turnguard/com-turnguard-rww,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,447,447,1540
turnguard/W3CDocsTriplification,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,854,853,854
tushart91/spring-usc,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-jdbc-driver-remote-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml,master,1,0,1383,1474,1601
tuwiendsg/CloudLyra,org.apache.jena+jena-core-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1149,1149,1672
tuwiendsg/SuDA,org.apache.jena+jena-core-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1556,1556,2027
TVLuke/DynamixBridge,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml,master,1,0,363,1820,2144
Twechy/Twechy-v2,org.apache.jena+jena-extension:gradle,master,0,0,505,505,505
TwinbrotherPro/Wsdl2Rdf-Importer,org.openrdf.sesame+sesame-filename:pom.xml,master,3,1,280,1078,1182
twktheainur/lexsema,org.apache.jena+jena-core-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,1,205,205,2190
twktheainur/llodumls,org.apache.jena+jena-arq-filename:pom.xml,master,1,0,715,715,715
twktheainur/restfulontolex,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,714,714,715
twktheainur/sparqy,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,938,932,938
tws-salp/berlusca,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,970,970,970
tws-salp/triple-indexer,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,970,970,970
TYannakis/SPARQL-LD-Query-Optimizer,org.apache.jena+jena-core-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,1,406,406,486
U-QASAR/u-qasar.platform,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,4,5,376,1014,1343
ualbertalib/fcrepo4-oaiprovider,org.fcrepo+fcrepo-transform-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.fcrepo.transform+fcrepo-transform-filename:pom.xml,master,3,0,239,338,1561
UB-Dortmund/LinkedDataPlatform-HB-NG,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqlxml-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1384,1287,1397
ubdsgroup/cse740fall2014,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-larq-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,1,1395,1641,1751
ubiquitous-computing-lab/Mining-Minds,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,22,23,183,555,899
ubitech/DiacronCrawlRESTService,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1443,1421,1443
ubitech/fail2bananalyzer,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,1,668,1249,1271
ubitech/falcon-streamwrapper,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,939,1092,1098
ubitech/falconsemanticstore,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,939,771,939
ubitech/RESTfulLINDA,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,1077,1092,1723
ubitech/semanticxacml,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1207,1207,1207
ubl-chj/api-constraint-validator,org.apache.jena+jena-extension:gradle,master,0,0,468,602,608
ubl-chj/camel-jsonld,org.apache.jena+jena-extension:gradle,master,0,0,429,429,429
ubl-chj/camel-kafka-activitystream-dataset,org.apache.jena+jena-extension:gradle,master,1,1,574,574,581
ubl-chj/camel-kafka-file-serialization,org.apache.jena+jena-extension:gradle,master,0,1,349,356,446
ubl-chj/elastic-manifests,org.apache.jena+jena-extension:gradle,master,0,0,307,307,376
ubl-chj/event-selector-dataset,org.apache.jena+jena-extension:gradle,master,0,0,447,447,577
ubl-chj/iiif-dynamo,org.apache.jena+jena-extension:gradle,master,1,0,336,388,446
ubl-chj/manifest-metadata-processor,org.apache.jena+jena-extension:gradle,master,0,0,182,182,386
ubl-chj/ocr-coordinate-scanner,org.apache.jena+jena-extension:gradle,master,0,0,349,352,352
ubl-chj/presentation.xml-builder,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,0,0,687,680,687
ubl-chj/systematik-catalogue-builder,org.apache.jena+jena-extension:gradle,master,1,0,21,377,468
ubl-chj/web-annotator,org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,0,0,616,470,633
ubl-chj/xslt-api,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,0,0,349,425,524
ubleipzig/iiif-producer,org.apache.jena+jena-extension:gradle,master,11,1,50,50,596
ubleipzig/rdfxml-ingest,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,0,0,715,714,715
ubleipzig/vocabulary,org.apache.jena+jena-extension:gradle,master,0,0,410,410,419
UCDenver-ccp/ccp-nlp,org.openrdf.sesame+sesame-filename:pom.xml,master,2,3,20,20,1247
UCDenver-ccp/datasource,org.openrdf.sesame+sesame-filename:pom.xml,master,2,6,9,9,1518
UCM-GAIA/OntoBridge,org.apache.jena+jena-core-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,463,463,463
ucsdlib/floadr,org.apache.jena+jena-filename:pom.xml,master,0,0,1168,1111,1744
ucuenca/issn-scrapper,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml,master,0,1,68,68,434
ucuenca/ldclient-provider-json,org.apache.marmotta+marmotta-filename:pom.xml,master,0,0,581,581,581
ucuenca/lodplatform,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.apache.jena+jena-spatial-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-text-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqlxml-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,5,14,14,768
ucuenca/redi,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.marmotta+marmotta-ldcache-file-filename:pom.xml & org.apache.marmotta+marmotta-ldcache-common-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.marmotta+marmotta-sparql-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.marmotta+marmotta-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,3,6,6,778
ucuenca/redi-tax,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml,master,0,1,307,307,590
UDAYKIRAN588/cevo,org.apache.jena+jena-filename:pom.xml,master,0,0,994,994,994
udp/bdathlon,org.apache.jena+jena-filename:pom.xml,master,0,1,1030,1030,1030
udservaites/star_wars_universe,org.apache.jena+jena-filename:pom.xml,master,0,0,482,482,482
udy/social-data-integrator,org.apache.jena+jena-filename:pom.xml,master,0,0,1462,1462,1462
ufal/b2safe_integration,org.apache.jena+jena-filename:pom.xml,master,0,1,583,491,583
UFFSWLab/EntityRelatednessTestData2RDF,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,119,119,677
UFFSWLab/SWLab,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,3,3,42,42,1318
ufukhurriyetoglu/duyan,org.apache.jena+jena-filename:pom.xml,master,0,0,478,1700,515
UIUCLibrary/IDEALS,org.apache.jena+jena-filename:pom.xml,master,1,1,179,1468,1538
ukcvo/NewsTeller,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1248,1182,1331
UKGovLD/linked-data-api,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,42,6,70,2,1553
UKGovLD/publishing-statistical-data,org.apache.jena+jena-filename:pom.xml,master,6,0,644,1132,1553
UKGovLD/registry-core,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-fuseki1-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,11,8,40,40,2040
UKGovLD/ukl-registry-poc,org.apache.jena+jena-filename:pom.xml,master,15,1,271,1505,2407
UKUK-Repository-Dept/ukuk-dspace,org.apache.jena+jena-filename:pom.xml,develop,1,2,8,8,716
ultimatekrishan/DSpace,org.apache.jena+jena-filename:pom.xml,master,0,0,1079,1079,1079
umairsheikh/cqels,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1464,1464,1464
umairsheikh/Pipeflow-Parser,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1373,1358,1379
umbalaloan/triplesStorage,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1181,1181,1182
UMD-DCIC/gatling-testbed,org.apache.jena+jena-filename:pom.xml,master,1,0,20,120,1618
umd-lib/mdsoar,org.apache.jena+jena-filename:pom.xml,mdsoar-develop,2,5,145,145,1514
UNC-Libraries/Carolina-Digital-Repository,org.apache.jena+jena-core-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,fcrepo4,10,10,5,2,2833
UnifiedViews/Core,org.openrdf.sesame+sesame-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryparser-sparql-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryresultio-sparqljson-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryresultio-sparqlxml-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.eclipse.rdf4j+rdf4j-repository-sparql-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqlxml-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml,master,27,6,171,366,1948
UnifiedViews/Plugin-DevEnv,org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,3,1,166,513,1807
UnifiedViews/Plugins,org.openrdf.sesame+sesame-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryparser-sparql-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryresultio-sparqljson-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryresultio-sparqlxml-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.eclipse.rdf4j+rdf4j-repository-sparql-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,6,3,685,310,1948
UniMelb-source/vivo,org.apache.jena+jena-filename:build.xml,CustomEntryForms,1,0,1758,2059,2689
UNIMIBInside/asia-backend,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,11,11,327
UniSurreyIoT/fiware-iot-discovery-ngsi9,org.apache.jena+jena-filename:pom.xml,master,3,2,120,177,1438
UniSurreyIoT/fiware-iot-discovery-s2w,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,120,1132,1438
UniSurreyIoT/fiware-iot-discovery-sr,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,120,1164,1167
UniSurreyIoT/smart-ics-annotator,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,120,1156,1156
universAAL/applications,org.openrdf.sesame+sesame-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,2,1,91,840,1616
universAAL/context,org.eclipse.rdf4j+rdf4j-queryresultio-sparqlxml-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,4,5,41,41,1616
universidadeaveiro/dspace-rcaap,org.apache.jena+jena-filename:pom.xml,master,0,0,566,511,566
UniversitateaPetruMaior/pm-dms,org.openrdf.sesame+sesame-filename:pom.xml,master,1,0,1459,1574,1687
universitatjaumei/uji-lod,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,602,622,2031
University-of-Potsdam-MM/motivate-rulegenerator,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,2,1,1188,1225,1790
unsw-library-lrs/DOI-Tool,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,750,749,750
UoEMainLibrary/DSpace-6.x,org.apache.jena+jena-filename:pom.xml,master,1,5,71,5,338
up2university/DSpace,org.apache.jena+jena-filename:pom.xml,develop,0,0,29,29,603
uq-eresearch/gbr-cat,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqlxml-filename:pom.xml,master,0,0,1549,1549,1549
urbancamo/semantic-scanner,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,1958,2632,2644
Urbanexplore/Urbanexplore,org.apache.stanbol+org.apache.stanbol-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.stanbol+org.apache.stanbol.entityhub.query.clerezza-filename:pom.xml,master,0,0,1146,1097,1262
urishani/SMC,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,0,250,496,723
usc-isi-i2/karma-modeling-service,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,1,1169,1168,1169
usc-isi-i2/LinkedDataEduApp,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml,master,4,1,856,856,2175
usc-isi-i2/szeke,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml,master,16,15,503,2063,2736
usc-isi-i2/Web-Karma,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-jdbc-driver-remote-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml,master,405,162,2,30,2819
USDBioinformatics/BTL,org.apache.jena+jena-filename:pom.xml,master,0,1,1661,1661,1717
USDBioinformatics/KaBoB,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1428,1428,1428
usha-21/maven_project,org.apache.marmotta+marmotta-ldcache-file-filename:pom.xml & org.apache.marmotta+marmotta-ldcache-kiwi-filename:pom.xml & org.apache.marmotta+marmotta-ldcache-common-filename:pom.xml & org.apache.marmotta+marmotta-sparql-filename:pom.xml & org.apache.marmotta+marmotta-filename:pom.xml,master,0,0,86,86,86
usingh8/Flickdeals-API,org.apache.jena+jena-filename:pom.xml,master,0,0,387,387,387
usmanakhtar/MiningMinds,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,2,900,899,905
usnistgov/cpsframework,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,3,334,319,1236
utgarda/jena-union-model-example,org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,0,0,355,355,355
uvalib/digital-accessions-view,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,742,624,764
uvalib/ld2solr,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.marmotta+marmotta-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1868,1868,1890
uvalib/preservation-manager,org.apache.jena+jena-filename:pom.xml,master,0,0,1203,838,1338
uvdsl/LinkedData-Logistics,org.apache.jena+jena-filename:pom.xml,master,0,0,115,115,126
UWB-Biocomputing/BrainGrid,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,28,14,26,2,2445
UWB-Biocomputing/WorkBench,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,106,106,239
va-collabnet-archive/akcdsFactExport,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1281,1281,1281
VAchris/RDFun,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1998,2387,2394
Vacuity/rudi-core,org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,1,0,175,175,982
vaimee/sepaJavaCommons,it.unibo.arces.wot+sepa-filename:pom.xml,master,0,0,743,743,744
vaimee/sepaJavaEngine,it.unibo.arces.wot+sepa-filename:pom.xml,master,0,0,743,743,744
vale17accidentidellastoria/myfood-db-rdf4j,org.openrdf.sesame+sesame-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,0,0,212,212,217
valentinedwv/oostethys,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1332,1332,1332
valer-roman/sim-visualization,org.openrdf.sesame+sesame-filename:pom.xml,master,1,1,2080,2904,2904
valyoh/ontotexttask,org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,0,0,257,257,257
vamhan/master_thesis_api,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1493,1417,1494
vanbasten17/intelligent-web-applications-2019,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,91,91,144
vancegroup-mirrors/visual-understanding-environment,org.apache.jena+jena-filename:build.xml,master,0,1,2079,2278,2328
vandalo/SID,org.apache.jena+jena-filename:pom.xml,master,0,0,1043,1091,1120
VanDuc0209/BTL_OOP,org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,0,0,184,184,184
VanDuc0209/my_first_project,org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,0,0,184,184,195
vanessaNWK/lab4,org.apache.jena+jena-filename:pom.xml,master,0,0,381,381,1107
vanessaNWK/we16-ue3,org.apache.jena+jena-filename:pom.xml,master,0,0,1122,1116,1122
varan2/DittoFHIR,org.apache.jena+jena-iri-filename:ivy.xml & org.apache.jena+jena-core-filename:ivy.xml & org.apache.jena+jena-arq-filename:ivy.xml & org.apache.jena+jena-filename:ivy.xml,master,0,0,547,547,547
Vastra-Gotalandsregionen/oppna-program-semlink,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf+openrdf-queryparser-sparql-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqlxml-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml,master,0,0,1395,1360,1397
vasyllyashkevych/OntoDataPanel,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,17,688,770
vbouiller/SemanticWeb_project,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-extension:gradle,master,0,0,507,507,507
vcharpenay/hdt-java,org.rdfhdt+hdt-fuseki-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml,master,0,0,1356,1356,1356
vcharpenay/schemaorg-transform,org.apache.jena+jena-extension:gradle,master,0,1,667,658,680
vcharpenay/urdf-amaa,org.apache.jena+jena-extension:gradle,master,0,0,735,735,825
vcpjr/semantic-bi,org.apache.jena+jena-filename:pom.xml,master,0,1,182,220,967
VectorBw/AI_KM_JENA,org.apache.jena+jena-filename:pom.xml,master,1,0,190,190,191
